"ts","uid","id_orig_h","id_orig_p","id_resp_h","id_resp_p","proto","service","duration","orig_bytes","resp_bytes","conn_state","local_orig","local_resp","missed_bytes","history","orig_pkts","orig_ip_bytes","resp_pkts","resp_ip_bytes","tunnel_parents"
"1591933033.677301","ChoHLg4RYOD5VFAF3a","10.0.2.15","40468","10.0.2.4","80","tcp","http","0.208891","764","3841","SF","-","-","0","ShADadfF","5","1032","5","4109"
"1591933033.740197","CplwW93e7gCJV554za","10.0.2.15","40470","10.0.2.4","80","tcp","http","0.191555","793","3841","SF","-","-","0","ShADadfF","5","1061","6","4161"
"1591933033.810105","CFCF8c3XuVJyXe28ld","10.0.2.15","40472","10.0.2.4","80","tcp","http","0.184556","787","3841","SF","-","-","0","ShADadfF","5","1055","5","4109"
"1591933033.866596","C9p6UM8Hi7gCkwli","10.0.2.15","40474","10.0.2.4","80","tcp","http","0.181998","785","3841","SF","-","-","0","ShADadfF","5","1053","5","4109"
"1591933033.921321","Czgwio1TovZmiQnO6","10.0.2.15","40476","10.0.2.4","80","tcp","http","0.190765","770","3841","SF","-","-","0","ShADadfF","6","1090","6","4161"
"1591933033.978503","ChkIdC2731VPVyG1Ad","10.0.2.15","40478","10.0.2.4","80","tcp","http","0.193694","744","3841","SF","-","-","0","ShADadfF","5","1012","6","4161"
"1591933034.031868","CJi4qy36fg5XKE2vYh","10.0.2.15","40480","10.0.2.4","80","tcp","http","0.195346","753","3841","SF","-","-","0","ShADadfF","6","1073","6","4161"
"1591933034.084425","CYbVeH1fYUsxp0kjJ","10.0.2.15","40482","10.0.2.4","80","tcp","http","0.197282","782","3841","SF","-","-","0","ShADadfF","6","1102","6","4161"
"1591933034.150005","CW6QWd2WJExn1COcok","10.0.2.15","40484","10.0.2.4","80","tcp","http","0.180282","776","3841","SF","-","-","0","ShADadfF","5","1044","5","4109"
"1591933034.204021","CzTE9ly5QkpruzdIc","10.0.2.15","40486","10.0.2.4","80","tcp","http","0.172531","774","3841","SF","-","-","0","ShADadfF","5","1042","5","4109"
"1591933034.258072","CLm4CD4PIly3KScUCh","10.0.2.15","40488","10.0.2.4","80","tcp","http","0.171143","852","3841","SF","-","-","0","ShADadfF","6","1172","6","4161"
"1591933034.311756","C9Guj21iHpOWAyCivi","10.0.2.15","40490","10.0.2.4","80","tcp","http","0.164431","826","3841","SF","-","-","0","ShADadfF","5","1094","5","4109"
"1591933034.353967","C2nU1V1AODMhV6RLm","10.0.2.15","40492","10.0.2.4","80","tcp","http","0.177196","835","3841","SF","-","-","0","ShADadfF","5","1103","5","4109"
"1591933034.408008","CKZzkd2mTQdntVgx5c","10.0.2.15","40494","10.0.2.4","80","tcp","http","0.176411","864","3841","SF","-","-","0","ShADadfF","5","1132","5","4109"
"1591933034.462202","CKYqcVOMEXwYP2EA5","10.0.2.15","40496","10.0.2.4","80","tcp","http","0.177029","858","3841","SF","-","-","0","ShADadfF","5","1126","5","4109"
"1591933034.511179","Cz38fS2I56hadlH8n8","10.0.2.15","40498","10.0.2.4","80","tcp","http","0.179031","856","3841","SF","-","-","0","ShADadfF","5","1124","5","4109"
