"ts","fuid","tx_hosts","rx_hosts","conn_uids","source","depth","analyzers","mime_type","filename","duration","local_orig","is_orig","seen_bytes","total_bytes","missing_bytes","overflow_bytes","timedout","parent_fuid","md5","sha1","sha256","extracted","extracted_cutoff","extracted_size"
"1590507212.385459","FXY1Uy4sxMGmvQudn4","157.140.2.32","192.168.0.108","Cy6Q1r3dMEGMHmEvrg","HTTP","0","(empty)","image/png","-","0.000000","-","F","170","170","0","0","F","-","-","-","-","-","-"
"1590507212.388622","FgXJJJ3y1X2PhxZHs7","157.140.2.32","192.168.0.108","CLB7eA72hJ7i2X7Pa","HTTP","0","(empty)","image/png","-","0.000000","-","F","149","149","0","0","F","-","-","-","-","-","-"
"1590507241.687569","FYevEZ3yjC5cg8gxdj","157.140.2.32","192.168.0.108","CPbx7a18EK7CRml2x1","HTTP","0","(empty)","text/html","-","0.000000","-","F","33946","-","0","0","F","-","-","-","-","-","-"
"1590507242.111240","FlJ3aw2XPNKsdsah36","157.140.2.32","192.168.0.108","CwRDWd1J1VDVKRUJp5","HTTP","0","(empty)","text/plain","-","0.004174","-","F","70571","-","0","0","F","-","-","-","-","-","-"
"1590507242.144019","FAM8WzkwHrZVELaej","157.140.2.32","192.168.0.108","CPbx7a18EK7CRml2x1","HTTP","0","(empty)","text/plain","-","0.372441","-","F","161802","-","0","0","F","-","-","-","-","-","-"
"1590507244.780179","FNQxKJ2JuptGVoaUm4","157.140.2.32","192.168.0.108","CPbx7a18EK7CRml2x1","HTTP","0","(empty)","text/html","-","0.297722","-","F","157635","-","0","0","F","-","-","-","-","-","-"
"1590507245.199785","FSp2d04YxnN7nB7Xn8","157.140.2.32","192.168.0.108","CwRDWd1J1VDVKRUJp5","HTTP","0","(empty)","image/gif","-","0.000000","-","F","4836","4836","0","0","F","-","-","-","-","-","-"
"1590507245.426392","FXLduf3UPbGR37FBi3","157.140.2.32","192.168.0.108","CPbx7a18EK7CRml2x1","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","2495","2495","0","0","F","-","-","-","-","-","-"
"1590507245.525543","FyMaCQ20gIySI2mrjh","157.140.2.32","192.168.0.108","C8BW1LlyRIBM6H116","HTTP","0","(empty)","image/jpeg","-","0.000000","-","F","1861","1861","0","0","F","-","-","-","-","-","-"
"1590507245.533191","F4U9AmMXc3UvbAPJh","157.140.2.32","192.168.0.108","CHstXz2ljejtub0L0j","HTTP","0","(empty)","image/gif","-","0.002788","-","F","3199","3199","0","0","F","-","-","-","-","-","-"
