"@stream","@system","@proc","ts","uid","id_orig_h","id_orig_p","id_resp_h","id_resp_p","proto","service","duration","orig_bytes","resp_bytes","conn_state","missed_bytes","history","orig_pkts","orig_ip_bytes","resp_pkts","resp_ip_bytes","orig_l2_addr","resp_l2_addr"
"conn","bobs.bigwheel.local","zeek","1588207244.995075","CqmYNc2kgrFPwKsBc","10.0.1.6","57092","192.168.0.4","8443","tcp","ssl","0.010174036026000977","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207245.005643","CifsuF3AXF0KyXoDVa","10.0.1.6","57093","192.168.0.4","8443","tcp","ssl","0.007926225662231445","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207245.120773","C404ljFb2iQkhGlF8","10.0.1.6","57094","192.168.0.4","8443","tcp","ssl","0.009495973587036133","997","2396","RSTO","0","ShADadfR","7","1289","6","2648","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207245.131256","C4aXO4q1MIOvNcdzl","10.0.1.6","57095","192.168.0.4","8443","tcp","ssl","0.008330821990966797","1166","1823","RSTO","0","ShADadfR","7","1458","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207245.139947","CDd8prz1RaHJVj2Ui","10.0.1.6","57096","192.168.0.4","8443","tcp","ssl","0.0076711177825927734","997","1921","RSTO","0","ShADadfR","7","1289","6","2173","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207245.16368","CRGltyxddaH86Vqlb","10.0.1.6","57097","192.168.0.4","8443","tcp","ssl","0.009915828704833984","1177","1823","RSTO","0","ShADadfR","7","1469","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207245.173966","CYhOsX18xIHkMAcar","10.0.1.6","57098","192.168.0.4","8443","tcp","ssl","0.010755062103271484","997","1952","RSTO","0","ShADadfR","7","1289","6","2204","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207245.185344","Cd6Dl81sfcaitobml1","10.0.1.6","57099","192.168.0.4","8443","tcp","ssl","0.010478019714355469","1158","1823","RSTO","0","ShADadfR","7","1450","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207245.196124","CVBxQS12xp7oqJM504","10.0.1.6","57100","192.168.0.4","8443","tcp","ssl","0.009532928466796875","997","1937","RSTO","0","ShADadfR","7","1289","6","2189","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207245.206373","C2pY4e3VhYZEuzMvY2","10.0.1.6","57101","192.168.0.4","8443","tcp","ssl","0.00914907455444336","1152","1823","RSTO","0","ShADadfR","7","1444","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207245.215969","C2zAmQLKDo700byFh","10.0.1.6","57102","192.168.0.4","8443","tcp","ssl","0.05336284637451172","997","99201","RSTO","0","ShADadfR","11","1449","12","99693","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207245.330151","Czgvc62DwHDFw5hDwf","10.0.1.6","57103","192.168.0.4","8443","tcp","ssl","0.010313034057617188","1994","1823","RSTO","0","ShADadfR","7","2286","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207245.340869","CuBYqf4K0P5KWYYmma","10.0.1.6","57104","192.168.0.4","8443","tcp","ssl","0.01146697998046875","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207245.352683","CmHphC1cPAzpccGjod","10.0.1.6","57105","192.168.0.4","8443","tcp","ssl","0.009980916976928711","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207245.464423","CzDyNu3wB7f6yKvsy4","10.0.1.6","57106","192.168.0.4","8443","tcp","ssl","0.04969000816345215","997","1921","RSTO","0","ShADadfR","7","1289","6","2173","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207245.514969","CzxHVb48JmZpYkcbz6","10.0.1.6","57107","192.168.0.4","8443","tcp","ssl","0.010695934295654297","1180","1823","RSTO","0","ShADadfR","7","1472","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207245.525995","CpsX1L3Y64UXGsptse","10.0.1.6","57108","192.168.0.4","8443","tcp","ssl","0.007863044738769531","997","1931","RSTO","0","ShADadfR","7","1289","6","2183","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207245.534455","CxWC3u23c8eWy93nE5","10.0.1.6","57109","192.168.0.4","8443","tcp","ssl","0.0075109004974365234","1177","1823","RSTO","0","ShADadfR","7","1469","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207245.542338","CbRUyi2qLHhh3iv8wf","10.0.1.6","57110","192.168.0.4","8443","tcp","ssl","0.010209083557128906","997","1932","RSTO","0","ShADadfR","7","1289","6","2184","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207245.553344","CiulCxmyV9vV6lE8j","10.0.1.6","57111","192.168.0.4","8443","tcp","ssl","0.009424924850463867","1219","1823","RSTO","0","ShADadfR","7","1511","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207245.56305","CiXcab2ke08ZqcNo92","10.0.1.6","57112","192.168.0.4","8443","tcp","ssl","0.006793022155761719","997","1944","RSTO","0","ShADadfR","7","1289","6","2196","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207245.570382","C6a4zZ2dRoXRpgqtdj","10.0.1.6","57113","192.168.0.4","8443","tcp","ssl","0.0075609683990478516","1150","1823","RSTO","0","ShADadfR","7","1442","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207245.578221","CV09T6Y4eTWsDnleh","10.0.1.6","57114","192.168.0.4","8443","tcp","ssl","0.0067479610443115234","997","1939","RSTO","0","ShADadfR","7","1289","6","2191","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207245.585556","CHH5Sx4TYtlaT7B41j","10.0.1.6","57115","192.168.0.4","8443","tcp","ssl","0.009096860885620117","1169","1823","RSTO","0","ShADadfR","7","1461","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207245.595026","CJbzj84hPTTdM6gDX7","10.0.1.6","57116","192.168.0.4","8443","tcp","ssl","0.008095026016235352","997","1935","RSTO","0","ShADadfR","7","1289","6","2187","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207245.603646","C1RChv4QU3aGIZCRsf","10.0.1.6","57117","192.168.0.4","8443","tcp","ssl","0.007080078125","1165","1823","RSTO","0","ShADadfR","7","1457","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207245.611039","CQ4VXO3Od78BvsmAn3","10.0.1.6","57118","192.168.0.4","8443","tcp","ssl","0.007798194885253906","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207245.619123","Cwcd8F4KaPCT1CNozd","10.0.1.6","57119","192.168.0.4","8443","tcp","ssl","0.00817108154296875","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207245.730308","C4SPHU1pCfcnsi3dQe","10.0.1.6","57120","192.168.0.4","8443","tcp","ssl","0.010251045227050781","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207245.93322","CBgFx14ZjO7lQscXtc","10.0.1.6","57121","192.168.0.4","8443","tcp","ssl","0.00991201400756836","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207246.246092","CF5KVb1waKA3Q7QW9e","10.0.1.6","57122","192.168.0.4","8443","tcp","ssl","0.01220083236694336","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207246.652286","C6qNGgh91GP0RrRd","10.0.1.6","57123","192.168.0.4","8443","tcp","ssl","0.011091947555541992","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207247.152928","CPNpzE4Kl9ttJ0Y3D6","10.0.1.6","57124","192.168.0.4","8443","tcp","ssl","0.010638952255249023","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207247.76246","CWbH0h3NPMOdO2D6h","10.0.1.6","57125","192.168.0.4","8443","tcp","ssl","0.012936115264892578","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207248.465673","CkRzbX39RtvSt1Y3y9","10.0.1.6","57126","192.168.0.4","8443","tcp","ssl","0.011013984680175781","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207249.278986","C4v9np3UozUotNBz62","10.0.1.6","57127","192.168.0.4","8443","tcp","ssl","0.012413978576660156","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207250.188664","CPQt4u3BzTW26WXoV8","10.0.1.6","57128","192.168.0.4","8443","tcp","ssl","0.010612964630126953","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207251.189486","CwV5jy1uZA5qWLmzPb","10.0.1.6","57129","192.168.0.4","8443","tcp","ssl","0.009895086288452148","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207252.298357","CQo2d63udXzf278JDf","10.0.1.6","57130","192.168.0.4","8443","tcp","ssl","0.009584903717041016","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207253.501488","CeFNGv4dJ5KrSNtNT","10.0.1.6","57131","192.168.0.4","8443","tcp","ssl","0.012756109237670898","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207254.814791","C637sVmoUpTBpflUi","10.0.1.6","57132","192.168.0.4","8443","tcp","ssl","0.008975982666015625","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207256.222102","Cr5P8o2QGvg1ukDF4c","10.0.1.6","57133","192.168.0.4","8443","tcp","ssl","0.008823156356811523","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207257.731765","CVlYQU3yx8GYSVeGJ9","10.0.1.6","57135","192.168.0.4","8443","tcp","ssl","0.008658885955810547","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207259.331733","C4shMb2lsCSVlhPW48","10.0.1.6","57136","192.168.0.4","8443","tcp","ssl","0.009601116180419922","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207261.043492","CWsMdOSwC6Xe7hBBb","10.0.1.6","57137","192.168.0.4","8443","tcp","ssl","0.009692907333374023","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207262.843768","ClkUvw4ZFxIUCZOigk","10.0.1.6","57138","192.168.0.4","8443","tcp","ssl","0.0109100341796875","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207264.743813","CCmovC3Tit7AFAPgch","10.0.1.6","57139","192.168.0.4","8443","tcp","ssl","0.01037287712097168","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207266.744509","CZU43014FOgzSrjEPi","10.0.1.6","57140","192.168.0.4","8443","tcp","ssl","0.010342121124267578","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207268.845062","CScEMT3xs99MeqcDg3","10.0.1.6","57141","192.168.0.4","8443","tcp","ssl","0.01026296615600586","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207271.051071","CFXxCx2NMjkEYiWAza","10.0.1.6","57142","192.168.0.4","8443","tcp","ssl","0.010080099105834961","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207273.351363","CBXCND27zeGVAXA4rg","10.0.1.6","57143","192.168.0.4","8443","tcp","ssl","0.009814977645874023","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207275.766642","CuOV9A3VIaYhtJm7zg","10.0.1.6","57144","192.168.0.4","8443","tcp","ssl","0.00932002067565918","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207278.267332","CRvcWh3xmBWsVpLzv","10.0.1.6","57145","192.168.0.4","8443","tcp","ssl","0.010602951049804688","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207280.867396","CHv4dX2xwgYI09N8ie","10.0.1.6","57146","192.168.0.4","8443","tcp","ssl","0.010573863983154297","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207222.457253","CoypDn36E79zesdCyg","10.0.1.4","60857","10.0.1.6","135","tcp","dce_rpc","59.96172094345093","328","280","SF","0","ShADdFaf","7","620","5","492","fc:bd:67:e1:a9:c1","00:0d:3a:13:e3:69"
"conn","bobs.bigwheel.local","zeek","1588207283.567852","CelvHZ1mdHW4AvX0Ef","10.0.1.6","57147","192.168.0.4","8443","tcp","ssl","0.012367963790893555","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207286.383056","Cf61BJ1PbxVtGa5D91","10.0.1.6","57148","192.168.0.4","8443","tcp","ssl","0.010187149047851563","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207289.294066","Ch9er8ptrPwJR1ief","10.0.1.6","57149","192.168.0.4","8443","tcp","ssl","0.010375022888183594","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207292.294136","CTNAbs4eTlqDTTXudf","10.0.1.6","57150","192.168.0.4","8443","tcp","ssl","0.013251066207885742","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207295.394525","CPCBdx4cq4qNJPgAU3","10.0.1.6","57151","192.168.0.4","8443","tcp","ssl","0.009938955307006836","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207298.604863","CeCBjG3YhoYJsD0ETk","10.0.1.6","57152","192.168.0.4","8443","tcp","ssl","0.00980997085571289","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207301.920662","C0SIhd2lBq9aEbOI1d","10.0.1.6","57153","192.168.0.4","8443","tcp","ssl","0.01088404655456543","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207305.320265","CJikJK3ZLWXUrjc99","10.0.1.6","57154","192.168.0.4","8443","tcp","ssl","0.012353897094726563","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207308.820683","C3dr3o14vfEa4QLNo8","10.0.1.6","57155","192.168.0.4","8443","tcp","ssl","0.010509014129638672","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207312.428178","CjYsZy3oYYTMZK00aj","10.0.1.6","57156","192.168.0.4","8443","tcp","ssl","0.008610010147094727","997","1953","RSTO","0","ShADadfR","7","1289","6","2205","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207312.437567","CC9nY71cMYzBe8K002","10.0.1.6","57157","192.168.0.4","8443","tcp","ssl","0.006652116775512695","1151","1823","RSTO","0","ShADadfR","7","1443","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207312.444545","CdEbF62UQrjArzFR18","10.0.1.6","57158","192.168.0.4","8443","tcp","ssl","0.008034944534301758","997","2015","RSTO","0","ShADadfR","7","1289","6","2267","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207312.453868","CPlHra2llOqBRwVIb3","10.0.1.6","57159","192.168.0.4","8443","tcp","ssl","0.008708000183105469","1166","1823","RSTO","0","ShADadfR","7","1458","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207312.462892","CF9C204hYPHUZCbQH7","10.0.1.6","57160","192.168.0.4","8443","tcp","ssl","0.3109469413757324","997","606844","RSTO","0","ShADadfR","26","2049","33","608176","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207313.037057","CSkcsg3UEl2AzIuBkf","10.0.1.6","57161","192.168.0.4","8443","tcp","ssl","0.009772062301635742","1167","1823","RSTO","0","ShADadfR","7","1459","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207313.047196","CUF8ma4sOoPvuhP7N7","10.0.1.6","57162","192.168.0.4","8443","tcp","ssl","0.0076100826263427734","997","1936","RSTO","0","ShADadfR","7","1289","6","2188","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207313.055469","CpXnoGHnNMNNva9P6","10.0.1.6","57163","192.168.0.4","8443","tcp","ssl","0.007570981979370117","1154","1823","RSTO","0","ShADadfR","7","1446","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207313.063376","CH9GfV1c3b0CEjAcBh","10.0.1.6","57164","192.168.0.4","8443","tcp","ssl","0.008448123931884766","997","1936","RSTO","0","ShADadfR","7","1289","6","2188","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207313.072364","CDCuXE3Qo5UnmaAXl","10.0.1.6","57165","192.168.0.4","8443","tcp","ssl","0.0073778629302978516","1154","1823","RSTO","0","ShADadfR","7","1446","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207313.080075","CfsSSJ1ISirc3azrK7","10.0.1.6","57166","192.168.0.4","8443","tcp","ssl","0.023601055145263672","997","1937","RSTO","0","ShADadfR","7","1289","6","2189","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207313.104377","CRoMbD1UaawIgyrHy3","10.0.1.6","57167","192.168.0.4","8443","tcp","ssl","0.016510963439941406","1155","1823","RSTO","0","ShADadfR","7","1447","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207313.121215","CMjCLqpmRo7ZPVqp2","10.0.1.6","57168","192.168.0.4","8443","tcp","ssl","0.00786280632019043","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207313.129419","CVl8kZ35AKYiLXJy","10.0.1.6","57169","192.168.0.4","8443","tcp","ssl","0.007854938507080078","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207313.223036","C1mxcC3YsUJPJP1EQ9","10.0.1.6","57170","192.168.0.4","8443","tcp","ssl","0.013473987579345703","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207313.423175","ChBxiw3patMhP9HXFi","10.0.1.6","57171","192.168.0.4","8443","tcp","ssl","0.011464834213256836","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207313.723191","CFI9m64cpswPAovVul","10.0.1.6","57172","192.168.0.4","8443","tcp","ssl","0.010376930236816406","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207314.123448","CLQNrA3ks2kd1qVZc6","10.0.1.6","57173","192.168.0.4","8443","tcp","ssl","0.009206056594848633","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207314.623709","CKutSQ3rt0DtXRvqC2","10.0.1.6","57174","192.168.0.4","8443","tcp","ssl","0.008858919143676758","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207315.223791","CQ1aqT1CIPVQOLrOu1","10.0.1.6","57175","192.168.0.4","8443","tcp","ssl","0.010840177536010742","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207315.936585","CZPDak3jra40jTdCTc","10.0.1.6","57176","192.168.0.4","8443","tcp","ssl","0.009618997573852539","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207316.736801","CDJScu3JrtSAmuQM5l","10.0.1.6","57177","192.168.0.4","8443","tcp","ssl","0.012093067169189453","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207317.636942","Cyvwmr3o0KKg5QqTga","10.0.1.6","57178","192.168.0.4","8443","tcp","ssl","0.010631084442138672","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207318.637135","C9kyoF2lxVbqm1GRV7","10.0.1.6","57179","192.168.0.4","8443","tcp","ssl","0.009331941604614258","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207319.741493","C3r2qn2RzHuPYJPYDc","10.0.1.6","57180","192.168.0.4","8443","tcp","ssl","0.008831024169921875","997","1823","RSTO","0","ShADadfR","7","1289","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207320.949637","CBxN1G4ly31KlkuiS7","10.0.1.6","57181","192.168.0.4","8443","tcp","ssl","0.011690139770507813","997","1959","RSTO","0","ShADadfR","7","1289","6","2211","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207320.962109","CCeS4D1bCWCYGs24lf","10.0.1.6","57182","192.168.0.4","8443","tcp","ssl","0.007295846939086914","1151","1823","RSTO","0","ShADadfR","7","1443","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207320.969779","C1qQuGJ7ot0gqSvJ","10.0.1.6","57183","192.168.0.4","8443","tcp","ssl","0.00890207290649414","997","2021","RSTO","0","ShADadfR","7","1289","6","2273","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207320.979853","CKGhqspAAQDr3VNOj","10.0.1.6","57184","192.168.0.4","8443","tcp","ssl","0.00889897346496582","1166","1823","RSTO","0","ShADadfR","7","1458","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207320.989093","CSQ7BH3mTJA8Gy8L2f","10.0.1.6","57185","192.168.0.4","8443","tcp","ssl","0.13588285446166992","997","248923","RSTO","0","ShADadfR","16","1649","16","249575","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207321.223342","CSEuMy1Z4V4tWksgV4","10.0.1.6","57186","192.168.0.4","8443","tcp","ssl","0.009319067001342773","1167","1823","RSTO","0","ShADadfR","7","1459","6","2075","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
"conn","bobs.bigwheel.local","zeek","1588207321.233054","CCLbrqVdfVIk9NJjc","10.0.1.6","57187","192.168.0.4","8443","tcp","ssl","0.009224176406860352","997","1936","RSTO","0","ShADadfR","7","1289","6","2188","00:0d:3a:13:e3:69","12:34:56:78:9a:bc"
